,occurrence_id,classification,type of occurrence,localization,fu,country,aerodrome,occurrence_day,time,under_investigation,investigating_command,investigation_status,report_number,published_report,publication_day,recommendation_amount,aircrafts_involved,takeoff,extraction_day
458,50091,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,CORUMBÁ,Mato Grosso do Sul,BRAZIL,****,2013-10-19,11:05:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
459,44944,ACCIDENT,AIRCRAFTS COLLISION IN THE AIR,CORUMBÁ,Mato Grosso do Sul,BRAZIL,****,2011-06-10,20:30:00,YES,SERIPA-4,FINISHED,,1.0,2013-07-30,4,2,,2016-07-30
460,44536,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CORUMBÁ,Mato Grosso do Sul,BRAZIL,****,2011-05-14,19:35:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
461,53497,ACCIDENT,LOSS OF CONTROL IN THE AIR,CORUMBÁ,Mato Grosso do Sul,BRAZIL,****,2015-10-06,12:00:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
462,51071,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,ARARAQUARA,SP,BRAZIL,SBAQ,2014-02-13,17:45:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,,2016-07-30
463,53237,ACCIDENT,LOSS OF CONTROL IN THE AIR,ARARAQUARA,SP,BRAZIL,****,2015-04-28,21:00:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
464,43451,ACCIDENT,METEOROLOGICAL PHENOMENOM IN THE AIR,ARARAQUARA,SP,BRAZIL,SBAQ,2010-11-05,22:36:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
465,45569,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,COSTA RICA,Mato Grosso do Sul,BRAZIL,****,2012-02-24,10:50:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
466,38425,ACCIDENT,LANDING ON UNPREDICTABLE PLACE,NITERÓI,RJ,BRAZIL,****,2009-08-27,15:00:00,YES,SERIPA-3,FINISHED,,1.0,2012-03-22,3,1,,2016-07-30
467,46450,SERIOUS INCIDENT,LANDING WITHOUT LANDING GEAR,NOVO ARIPUANÃ,Amazonas,BRAZIL,****,2012-09-24,13:30:00,YES,SERIPA-7,FINISHED,,1.0,2014-10-02,0,1,,2016-07-30
468,28636,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,COXIM,Mato Grosso do Sul,BRAZIL,****,2007-03-28,17:00:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
469,26902,ACCIDENT,FIRE ON THE GROUND,COXIM,Mato Grosso do Sul,BRAZIL,****,2006-03-09,13:30:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
470,45942,SERIOUS INCIDENT,ABOUT LANDING GEAR,ARARAS,SP,BRAZIL,SDAA,2012-06-19,13:40:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
471,53148,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ARARAS,SP,BRAZIL,SDEH,2015-03-12,12:40:00,YES,SERIPA-4,FINISHED,,1.0,2015-10-19,0,1,,2016-07-30
472,43901,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ARARAS,SP,BRAZIL,****,2011-02-19,18:20:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
473,45167,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CONFRESA,Mato Grosso,BRAZIL,SJHG,2011-11-01,09:15:00,YES,SERIPA-6,FINISHED,,,,0,1,,2016-07-30
474,53231,ACCIDENT,LOSS OF CONTROL IN THE AIR,CONFRESA,Mato Grosso,BRAZIL,****,2015-04-23,12:30:00,YES,SERIPA-6,FINISHED,,1.0,2016-02-15,0,1,,2016-07-30
475,50991,ACCIDENT,UNKNOWN,COTRIGUAÇU,Mato Grosso,BRAZIL,****,2014-02-24,09:00:00,YES,SERIPA-6,FINISHED,,,,0,1,,2016-07-30
476,31875,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,CUIABÁ,Mato Grosso,BRAZIL,****,2008-02-17,13:00:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
477,45267,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CUIABÁ,Mato Grosso,BRAZIL,****,2011-11-12,20:00:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
478,44001,SERIOUS INCIDENT,ABOUT LANDING GEAR,CUIABÁ,Mato Grosso,BRAZIL,****,2011-03-05,13:30:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
479,40652,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,CUIABÁ,Mato Grosso,BRAZIL,SJCY,2010-04-30,19:00:00,YES,SERIPA-6,FINISHED,,,,0,1,1.0,2016-07-30
480,49751,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CUIABÁ,Mato Grosso,BRAZIL,SJCY,2013-09-18,11:30:00,YES,SERIPA-6,FINISHED,,1.0,2014-04-28,0,1,,2016-07-30
481,27410,SERIOUS INCIDENT,ABOUT LANDING GEAR,PARINTINS,Amazonas,BRAZIL,SWPI,2006-07-03,10:40:00,YES,SERIPA-7,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
482,44606,ACCIDENT,LOSS OF CONTROL IN THE AIR,DIAMANTINO,Mato Grosso,BRAZIL,****,2011-06-05,19:30:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
483,53178,ACCIDENT,LOSS OF CONTROL IN THE AIR,DIAMANTINO,Mato Grosso,BRAZIL,****,2015-03-23,17:15:00,YES,SERIPA-6,IN PROGRESS,,,,0,1,,2016-07-30
484,32035,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,DIAMANTINO,Mato Grosso,BRAZIL,****,2008-03-30,10:30:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
485,46444,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,PAUINI,Amazonas,BRAZIL,SWUI,2012-08-22,18:51:00,YES,SERIPA-7,FINISHED,,1.0,2013-09-19,3,1,,2016-07-30
486,43732,SERIOUS INCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,PAUINI,Amazonas,BRAZIL,SWUI,2011-01-27,21:30:00,YES,SERIPA-7,FINISHED,,1.0,2011-06-30,1,1,,2016-07-30
487,53491,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,PAUINI,Amazonas,BRAZIL,****,2015-09-30,14:30:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
488,47647,ACCIDENT,SYSTEM / COMPONENT FAILURE,ARAGUARI,Minas Gerais,BRAZIL,SNAG,2013-02-16,20:45:00,UNKNOWN,SERIPA-3,,,,,0,1,,2016-07-30
489,53180,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ARAGUARI,Minas Gerais,BRAZIL,****,2015-03-28,18:52:00,YES,SERIPA-3,FINISHED,,1.0,2016-07-07,0,1,,2016-07-30
490,27489,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ARAGUARI,Minas Gerais,BRAZIL,****,2006-08-16,16:50:00,YES,SERIPA-3,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
491,35255,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CAMAQUÃ,Rio Grande do Sul,BRAZIL,****,2009-02-19,12:30:00,YES,SERIPA-5,FINISHED,,1.0,2010-09-24,1,1,,2016-07-30
492,31038,ACCIDENT,ABOUT LANDING GEAR,CAMAQUÃ,Rio Grande do Sul,BRAZIL,****,2007-11-07,18:00:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
493,45856,SERIOUS INCIDENT,ABOUT PROPELLER,PRESIDENTE FIGUEIREDO,Amazonas,BRAZIL,****,2012-05-16,19:30:00,YES,SERIPA-7,FINISHED,,1.0,2014-10-02,0,1,,2016-07-30
494,53254,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,CAMBARÁ,Parana,BRAZIL,****,2015-05-20,14:00:00,YES,SERIPA-5,FINISHED,,1.0,2015-11-16,1,1,,2016-07-30
495,45596,ACCIDENT,LOSS OF CONTROL IN THE AIR,ELISEU MARTINS,Piaui,BRAZIL,****,2012-03-06,12:30:00,YES,SERIPA-2,FINISHED,,1.0,2013-11-30,2,1,,2016-07-30
496,53374,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITAITUBA,Para,BRAZIL,****,2015-07-14,19:30:00,YES,SERIPA-1,FINISHED,,1.0,2016-06-16,0,1,,2016-07-30
497,52941,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,ITAITUBA,Para,BRAZIL,SNXR,2014-01-12,20:30:00,YES,SERIPA-1,IN PROGRESS,,,,0,1,1.0,2016-07-30
498,51532,ACCIDENT,FIRE ON THE GROUND,ITAITUBA,Para,BRAZIL,****,2014-06-07,13:00:00,YES,SERIPA-1,FINISHED,,1.0,2015-04-24,0,1,,2016-07-30
499,45058,ACCIDENT,SYSTEM / COMPONENT FAILURE,ITAITUBA,Para,BRAZIL,****,2011-09-26,18:03:00,YES,SERIPA-1,IN PROGRESS,,,,0,1,,2016-07-30
500,51009,ACCIDENT,LOSS OF CONTROL IN THE AIR,ITAITUBA,Para,BRAZIL,****,2014-04-30,22:15:00,YES,SERIPA-1,FINISHED,,1.0,2015-08-23,0,1,,2016-07-30
501,50321,ACCIDENT,UNKNOWN,ITAITUBA,Para,BRAZIL,****,2013-10-29,12:25:00,YES,SERIPA-1,FINISHED,,1.0,2015-06-03,0,1,,2016-07-30
502,42919,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITAITUBA,Para,BRAZIL,****,2010-09-15,18:10:00,YES,SERIPA-1,FINISHED,,1.0,2011-09-23,9,1,,2016-07-30
503,29858,ACCIDENT,ANOTHER TYPES,ITAITUBA,Para,BRAZIL,****,2007-07-13,15:30:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
504,43473,SERIOUS INCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,ITAITUBA,Para,BRAZIL,SBIH,2010-12-13,19:25:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
505,36138,SERIOUS INCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,ITAITUBA,Para,BRAZIL,****,2009-03-16,17:30:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
506,36676,ACCIDENT,SYSTEM / COMPONENT FAILURE,ITAITUBA,Para,BRAZIL,****,2009-03-30,18:20:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
507,34755,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,FELIZ NATAL,Mato Grosso,BRAZIL,****,2007-12-17,18:00:00,YES,SERIPA-6,FINISHED,,1.0,2008-10-07,4,1,,2016-07-30
508,43043,ACCIDENT,LOSS OF CONTROL IN THE AIR,CAMBÉ,Parana,BRAZIL,****,2010-09-11,21:13:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
509,34656,ACCIDENT,TERRAIN COLLISION,ITUPIRANGA,Para,BRAZIL,****,2008-12-11,12:30:00,YES,SERIPA-1,FINISHED,,1.0,2011-06-27,1,1,,2016-07-30
510,53340,ACCIDENT,ANOTHER TYPES,CAUCAIA,Ceara,BRAZIL,****,2015-06-26,20:25:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
511,53360,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CAUCAIA,Ceara,BRAZIL,****,2015-07-10,18:00:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
512,53489,ACCIDENT,LANDING WITHOUT LANDING GEAR,JACAREACANGA,Para,BRAZIL,SBEK,2015-09-22,22:15:00,YES,SERIPA-1,FINISHED,,1.0,2016-04-22,0,1,,2016-07-30
513,50972,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,JACAREACANGA,Para,BRAZIL,****,2014-03-18,15:50:00,YES,SERIPA-1,FINISHED,,1.0,2016-03-07,1,1,,2016-07-30
514,38677,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,JACAREACANGA,Para,BRAZIL,SBEK,2009-10-28,11:32:00,YES,SERIPA-1,FINISHED,,1.0,2012-03-22,2,1,,2016-07-30
515,44404,SERIOUS INCIDENT,TIRE BURST,JACAREACANGA,Para,BRAZIL,****,2011-04-20,10:00:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
516,46438,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,ARTUR NOGUEIRA,SP,BRAZIL,****,2012-10-02,11:10:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
517,52282,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,BOA VISTA DO TUPIM,Bahia,BRAZIL,****,2014-09-15,18:15:00,UNKNOWN,SERIPA-2,,,,,0,1,,2016-07-30
518,43832,ACCIDENT,LOSS OF CONTROL IN THE AIR,PARATY,RJ,BRAZIL,SDTK,2011-01-30,22:30:00,YES,SERIPA-3,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
519,32379,ACCIDENT,SPATIAL UNAWARENESS,PARATY,RJ,BRAZIL,****,2008-04-30,22:59:00,YES,SERIPA-3,IN PROGRESS,,,,1,1,,2016-07-30
520,50132,ACCIDENT,TERRAIN COLLISION,PARATY,RJ,BRAZIL,****,2013-11-10,17:00:00,YES,SERIPA-3,IN PROGRESS,,,,0,1,,2016-07-30
521,38915,SERIOUS INCIDENT,ABOUT LANDING GEAR,SÃO GABRIEL DA CACHOEIRA,Amazonas,BRAZIL,SWQE,2009-10-07,20:05:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
522,45579,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,CAMPOS LINDOS,Tocantins,BRAZIL,****,2012-01-28,18:35:00,YES,SERIPA-6,FINISHED,,1.0,2016-07-13,0,1,,2016-07-30
523,47980,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,FIGUEIRÃO,Mato Grosso do Sul,BRAZIL,****,2013-04-25,12:15:00,YES,SERIPA-4,FINISHED,,1.0,2013-09-02,0,1,,2016-07-30
524,29535,ACCIDENT,LOSS OF CONTROL IN THE AIR,ARUJÁ,SP,BRAZIL,****,2007-06-15,16:45:00,YES,SERIPA-4,FINISHED,,1.0,2014-10-01,0,1,,2016-07-30
525,46178,ACCIDENT,LOSS OF CONTROL ON THE GROUND,GENERAL CARNEIRO,Mato Grosso,BRAZIL,****,2012-07-07,09:20:00,YES,SERIPA-6,FINISHED,,,,0,1,,2016-07-30
526,65312,ACCIDENT,TERRAIN COLLISION,CABECEIRAS,Goias,BRAZIL,,2015-02-11,11:18:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
527,46581,ACCIDENT,LOSS OF CONTROL IN THE AIR,CAMPINA GRANDE DO SUL,Parana,BRAZIL,****,2012-10-18,21:00:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
528,53225,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CAMPINA GRANDE DO SUL,Parana,BRAZIL,SBBI,2015-04-05,11:10:00,YES,SERIPA-5,FINISHED,,1.0,2015-11-16,2,1,,2016-07-30
529,52652,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CAMPINA GRANDE DO SUL,Parana,BRAZIL,****,2014-10-27,16:30:00,YES,SERIPA-5,FINISHED,,1.0,2015-06-03,0,1,,2016-07-30
530,46612,ACCIDENT,ABOUT LANDING GEAR,CAMPINA GRANDE,Paraiba,BRAZIL,****,2012-11-23,14:47:00,UNKNOWN,SERIPA-2,,,,,0,1,,2016-07-30
531,46853,ACCIDENT,LANDING WITHOUT LANDING GEAR,CAMPINA GRANDE,Paraiba,BRAZIL,SBJP,2013-01-25,14:20:00,YES,SERIPA-2,FINISHED,,1.0,2013-09-19,5,1,,2016-07-30
532,50919,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,CAMPO BONITO,Parana,BRAZIL,****,2014-04-06,10:25:00,YES,SERIPA-5,FINISHED,,1.0,2014-10-14,0,1,,2016-07-30
533,53149,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,TABATINGA,Amazonas,BRAZIL,SBTT,2015-03-11,23:25:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,,2016-07-30
534,34082,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,BOQUIRA,Bahia,BRAZIL,SNBO,2008-08-05,16:05:00,YES,SERIPA-2,FINISHED,,1.0,2010-11-12,1,1,,2016-07-30
535,52538,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,BOQUIRA,Bahia,BRAZIL,SNBO,2014-10-01,14:30:00,YES,SERIPA-2,FINISHED,,1.0,2015-05-22,1,1,1.0,2016-07-30
536,38375,ACCIDENT,LANDING ON UNPREDICTABLE PLACE,CACHOEIRA ALTA,Goias,BRAZIL,****,2009-06-29,20:10:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
537,43721,ACCIDENT,ABOUT LANDING GEAR,CRATEÚS,Ceara,BRAZIL,SNWS,2010-12-15,09:00:00,YES,SERIPA-2,FINISHED,,1.0,2013-08-28,4,1,,2016-07-30
538,38816,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,TAPAUÁ,Amazonas,BRAZIL,****,2009-11-28,14:30:00,YES,SERIPA-7,FINISHED,,1.0,2016-04-22,0,1,,2016-07-30
539,44231,SERIOUS INCIDENT,ABOUT LANDING GEAR,CARUARU,Pernambuco,BRAZIL,****,2011-02-11,21:45:00,YES,SERIPA-2,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
540,47132,SERIOUS INCIDENT,LANDING WITHOUT LANDING GEAR,CARUARU,Pernambuco,BRAZIL,SNRU,2013-03-10,12:30:00,YES,SERIPA-2,FINISHED,,1.0,2013-08-26,0,1,,2016-07-30
541,45222,SERIOUS INCIDENT,AIR TRAFFIC,CARUARU,Pernambuco,BRAZIL,****,2011-08-21,11:46:00,YES,SERIPA-2,IN PROGRESS,,,,0,2,,2016-07-30
542,48014,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CARUARU,Pernambuco,BRAZIL,SNRU,2013-05-11,11:30:00,YES,SERIPA-2,FINISHED,,1.0,2013-07-29,0,1,,2016-07-30
543,44579,ACCIDENT,LOSS OF CONTROL IN THE AIR,CARUARU,Pernambuco,BRAZIL,****,2011-06-04,13:00:00,YES,SERIPA-2,FINISHED,,1.0,2015-07-07,1,1,,2016-07-30
544,45755,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,CARUARU,Pernambuco,BRAZIL,SNRU,2012-04-04,10:45:00,YES,SERIPA-2,FINISHED,,1.0,2014-10-20,0,1,,2016-07-30
545,52813,ACCIDENT,HARD LANDING,ATIBAIA,SP,BRAZIL,SDTB,2014-12-20,21:00:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
546,47048,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,ATIBAIA,SP,BRAZIL,SDVH,2013-02-23,17:00:00,YES,SERIPA-4,FINISHED,,1.0,2013-07-08,0,1,1.0,2016-07-30
547,52833,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ATIBAIA,SP,BRAZIL,SDTB,2014-12-16,17:30:00,YES,SERIPA-4,IN PROGRESS,,,,0,1,1.0,2016-07-30
548,38335,SERIOUS INCIDENT,LANDING WITHOUT LANDING GEAR,ATIBAIA,SP,BRAZIL,SDTB,2009-07-14,20:00:00,YES,SERIPA-4,FINISHED,,1.0,2012-08-07,3,1,,2016-07-30
549,53103,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,ATIBAIA,SP,BRAZIL,SDTB,2011-11-24,12:40:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
550,46253,ACCIDENT,SYSTEM / COMPONENT FAILURE,ATIBAIA,SP,BRAZIL,SDTB,2012-08-16,14:45:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
551,44140,ACCIDENT,LOSS OF CONTROL IN THE AIR,ATIBAIA,SP,BRAZIL,****,2011-03-27,20:15:00,YES,SERIPA-4,FINISHED,,1.0,2014-08-15,1,1,,2016-07-30
552,46336,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ATIBAIA,SP,BRAZIL,****,2012-08-17,18:10:00,YES,SERIPA-4,FINISHED,,1.0,2015-11-16,0,1,,2016-07-30
553,52696,SERIOUS INCIDENT,LOSS OF CONTROL IN THE AIR,ATIBAIA,SP,BRAZIL,SDTB,2014-10-28,18:20:00,YES,SERIPA-4,FINISHED,,1.0,2015-04-30,0,1,,2016-07-30
554,50353,ACCIDENT,LOSS OF CONTROL IN THE AIR,ATIBAIA,SP,BRAZIL,SDVH,2013-12-07,20:30:00,UNKNOWN,SERIPA-4,,,,,0,1,,2016-07-30
555,45403,ACCIDENT,ANOTHER TYPES,ATIBAIA,SP,BRAZIL,SDTB,2011-07-30,20:30:00,YES,SERIPA-4,FINISHED,,1.0,2015-03-06,0,1,,2016-07-30
556,50976,ACCIDENT,FUEL STARVATION,ATIBAIA,SP,BRAZIL,SDVH,2014-03-02,16:20:00,YES,SERIPA-4,FINISHED,,1.0,2014-10-17,0,1,,2016-07-30
557,40554,ACCIDENT,LOSS OF CONTROL IN THE AIR,RESENDE,RJ,BRAZIL,****,2010-04-27,18:47:00,YES,SERIPA-3,FINISHED,,1.0,2012-10-17,8,1,,2016-07-30
558,48630,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,RESENDE,RJ,BRAZIL,SDRS,2013-05-30,16:15:00,YES,SERIPA-3,FINISHED,,1.0,2014-06-16,0,1,,2016-07-30
559,46919,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,RESENDE,RJ,BRAZIL,SDRS,2013-01-30,14:15:00,YES,SERIPA-3,IN PROGRESS,,,,0,1,1.0,2016-07-30
560,45798,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,CHAPECÓ,Santa Catarina,BRAZIL,****,2012-03-23,21:17:00,YES,SERIPA-5,FINISHED,,1.0,2013-12-18,0,1,,2016-07-30
561,46418,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,GUIRATINGA,Mato Grosso,BRAZIL,****,2012-09-07,13:30:00,YES,SERIPA-6,FINISHED,,,,0,1,,2016-07-30
562,44757,ACCIDENT,LOSS OF CONTROL IN THE AIR,GUIRATINGA,Mato Grosso,BRAZIL,****,2007-01-18,21:00:00,YES,SERIPA-6,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
563,46443,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,TEFÉ,Amazonas,BRAZIL,SBTF,2012-10-03,12:35:00,YES,SERIPA-7,FINISHED,,1.0,2015-05-15,1,1,,2016-07-30
564,32579,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,TEFÉ,Amazonas,BRAZIL,SBTF,2008-06-07,14:45:00,YES,SERIPA-7,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
565,53552,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,TEFÉ,Amazonas,BRAZIL,SBTF,2015-11-06,15:04:00,YES,SERIPA-7,IN PROGRESS,,,,0,1,1.0,2016-07-30
566,48727,ACCIDENT,SPATIAL UNAWARENESS,TEFÉ,Amazonas,BRAZIL,****,2013-06-14,11:10:00,YES,SERIPA-7,FINISHED,,1.0,2016-06-03,2,1,,2016-07-30
567,47075,ACCIDENT,ABOUT WINDOWS / DOORS / WINDSHIELD,TEFÉ,Amazonas,BRAZIL,SBTF,2013-03-02,12:20:00,YES,SERIPA-7,FINISHED,,1.0,2013-07-08,0,1,1.0,2016-07-30
568,46199,ACCIDENT,FUEL STARVATION,TEFÉ,Amazonas,BRAZIL,****,2012-08-05,15:00:00,YES,SERIPA-7,FINISHED,,1.0,2013-07-26,3,1,,2016-07-30
569,43794,ACCIDENT,LOSS OF CONTROL IN THE AIR,CAMPO LARGO,Parana,BRAZIL,****,2010-11-13,18:00:00,UNKNOWN,SERIPA-5,,,,,0,1,,2016-07-30
570,43449,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CAMPO LARGO,Parana,BRAZIL,****,2010-10-19,15:40:00,YES,SERIPA-5,FINISHED,,1.0,2011-11-04,2,1,,2016-07-30
571,46180,ACCIDENT,UNKNOWN,AURIFLAMA,SP,BRAZIL,****,2012-06-16,19:30:00,YES,SERIPA-4,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
572,51444,SERIOUS INCIDENT,LANDING BEFORE THE TRACK AREA,MARABÁ,Para,BRAZIL,SBMA,2014-05-03,19:02:00,YES,SERIPA-1,IN PROGRESS,,,,0,1,,2016-07-30
573,28193,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,MARABÁ,Para,BRAZIL,****,2006-12-09,20:20:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
574,45396,SERIOUS INCIDENT,ABOUT LANDING GEAR,MARABÁ,Para,BRAZIL,****,2012-01-11,11:21:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,,2016-07-30
575,30681,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,MARABÁ,Para,BRAZIL,SBMA,2007-10-07,20:40:00,YES,SERIPA-1,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
576,45390,ACCIDENT,LOW ALTITUDE MANEUVERS,CACHOEIRA DOURADA,Goias,BRAZIL,****,2012-01-20,21:00:00,YES,SERIPA-6,FINISHED,,1.0,2014-10-01,0,1,,2016-07-30
577,26620,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,RIO BONITO,RJ,BRAZIL,****,2006-03-31,20:38:00,YES,SERIPA-3,FINISHED,,1.0,2007-03-19,23,1,,2016-07-30
578,26679,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CONCÓRDIA,Santa Catarina,BRAZIL,****,2006-04-12,16:50:00,YES,SERIPA-5,IN PROGRESS,UNDEFINED,,,0,1,1.0,2016-07-30
579,37459,SERIOUS INCIDENT,SYSTEM / COMPONENT FAILURE,MACEIÓ,Alagoas,BRAZIL,SBMO,2009-05-18,20:52:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
580,53488,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,MACEIÓ,Alagoas,BRAZIL,****,2015-09-23,13:50:00,YES,SERIPA-2,IN PROGRESS,,,,0,1,,2016-07-30
581,38655,ACCIDENT,FUEL STARVATION,MACEIÓ,Alagoas,BRAZIL,****,2009-10-19,18:50:00,YES,SERIPA-2,FINISHED,,1.0,2011-08-29,7,1,,2016-07-30
582,47649,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CAMPO MOURÃO,Parana,BRAZIL,SSKM,2013-04-12,13:03:00,YES,SERIPA-5,FINISHED,,1.0,2014-06-02,1,1,,2016-07-30
